date,client,platform,campaign,cost,imp,click,cv,budget_monthly,target_cpa
2025-04-04,C社,yahoo,【検索】車種,1364,176,5,0,180000,6000
2025-04-04,C社,yahoo,【検索】未使用車,1251,160,4,0,180000,6000
2025-04-04,C社,yahoo,【DSP】リターゲ,663,85,2,0,180000,6000
2025-04-04,C社,meta,【Instagram】リマケ,2044,1260,16,0,150000,6000
2025-04-04,C社,meta,【Facebook】新規,1156,641,6,0,150000,6000
2025-04-04,C社,meta,初売り企画,294,186,1,1,150000,6000
2025-04-04,C社,tiktok,UGC風業態訴求,837,733,6,0,50000,6000
2025-04-04,C社,tiktok,季節訴求,284,234,1,0,50000,6000
2025-04-04,D社,google,【PMAX】メイン,24988,4694,213,11,1500000,4000
2025-04-04,D社,google,【SEM】ブランド,11753,2175,95,4,1500000,4000
2025-04-04,D社,google,【SEM】車種,10904,2111,105,3,1500000,4000
2025-04-04,D社,google,【DSP】リターゲ,7844,1527,56,2,1500000,4000
2025-04-04,D社,google,【動画】月替わり,5123,860,35,0,1500000,4000
2025-04-04,D社,yahoo,【検索】ブランド,4052,471,16,0,500000,4000
2025-04-04,D社,yahoo,【検索】車種,6942,841,21,0,500000,4000
2025-04-04,D社,yahoo,【検索】未使用車,5776,693,18,1,500000,4000
2025-04-04,D社,yahoo,【DSP】リターゲ,3049,373,12,1,500000,4000
2025-04-04,D社,meta,【Instagram】リマケ,8548,5462,53,1,400000,4000
2025-04-04,D社,meta,【Facebook】新規,4610,2844,35,1,400000,4000
2025-04-04,D社,meta,初売り企画,1594,1007,11,1,400000,4000
2025-04-04,D社,tiktok,UGC風業態訴求,4468,4019,33,1,150000,4000
2025-04-04,D社,tiktok,季節訴求,1626,1458,13,0,150000,4000
2025-04-04,E社,google,【PMAX】メイン,2691,464,17,0,400000,10000
2025-04-04,E社,google,【SEM】ブランド,1101,202,8,0,400000,10000
2025-04-04,E社,google,【SEM】車種,1436,277,14,0,400000,10000
2025-04-04,E社,google,【DSP】リターゲ,888,158,6,0,400000,10000
2025-04-04,E社,google,【動画】月替わり,590,101,4,0,400000,10000
2025-04-04,E社,yahoo,【検索】ブランド,417,47,1,0,120000,10000
2025-04-04,E社,yahoo,【検索】車種,665,83,2,0,120000,10000
2025-04-04,E社,yahoo,【検索】未使用車,604,69,1,0,120000,10000
2025-04-04,E社,yahoo,【DSP】リターゲ,276,32,0,0,120000,10000
2025-04-04,E社,meta,【Instagram】リマケ,921,594,7,0,100000,10000
2025-04-04,E社,meta,【Facebook】新規,582,351,4,0,100000,10000
2025-04-04,E社,meta,初売り企画,164,106,1,0,100000,10000
2025-04-04,E社,tiktok,UGC風業態訴求,407,356,2,0,30000,10000
2025-04-04,E社,tiktok,季節訴求,114,103,0,0,30000,10000
2025-04-04,F社,google,【PMAX】メイン,9922,1880,77,3,900000,7000
2025-04-04,F社,google,【SEM】ブランド,5363,944,47,1,900000,7000
2025-04-04,F社,google,【SEM】車種,5902,1116,44,1,900000,7000
2025-04-04,F社,google,【DSP】リターゲ,3253,566,25,0,900000,7000
2025-04-04,F社,google,【動画】月替わり,2691,485,20,0,900000,7000
2025-04-04,F社,yahoo,【検索】ブランド,1797,201,7,0,300000,7000
2025-04-04,F社,yahoo,【検索】車種,3342,403,13,0,300000,7000
2025-04-04,F社,yahoo,【検索】未使用車,2855,333,10,1,300000,7000
2025-04-04,F社,yahoo,【DSP】リターゲ,1392,173,4,0,300000,7000
2025-04-04,F社,meta,【Instagram】リマケ,3954,2593,34,0,250000,7000
2025-04-04,F社,meta,【Facebook】新規,2745,1672,21,1,250000,7000
2025-04-04,F社,meta,初売り企画,743,416,5,0,250000,7000
2025-04-04,F社,tiktok,UGC風業態訴求,1801,1731,11,0,80000,7000
2025-04-04,F社,tiktok,季節訴求,498,488,3,0,80000,7000
2025-04-04,G社,google,【PMAX】メイン,12000,2079,80,4,1100000,5500
2025-04-04,G社,google,【SEM】ブランド,7481,1446,71,3,1100000,5500
2025-04-04,G社,google,【SEM】車種,6580,1115,46,1,1100000,5500
2025-04-04,G社,google,【DSP】リターゲ,4660,907,38,0,1100000,5500
2025-04-04,G社,google,【動画】月替わり,3992,750,35,0,1100000,5500
2025-04-04,G社,yahoo,【検索】ブランド,2485,304,7,0,350000,5500
2025-04-04,G社,yahoo,【検索】車種,4693,540,14,1,350000,5500
2025-04-04,G社,yahoo,【検索】未使用車,3739,432,12,0,350000,5500
2025-04-04,G社,yahoo,【DSP】リターゲ,1562,194,5,0,350000,5500
2025-04-04,G社,meta,【Instagram】リマケ,5911,3772,53,2,280000,5500
2025-04-04,G社,meta,【Facebook】新規,3588,2062,22,0,280000,5500
2025-04-04,G社,meta,初売り企画,1000,581,6,0,280000,5500
2025-04-04,G社,tiktok,UGC風業態訴求,2799,2508,17,0,120000,5500
2025-04-04,G社,tiktok,季節訴求,1137,1063,7,0,120000,5500
2025-04-04,H社,google,【PMAX】メイン,6548,1199,48,1,700000,9000
2025-04-04,H社,google,【SEM】ブランド,2595,459,22,0,700000,9000
2025-04-04,H社,google,【SEM】車種,3601,584,26,0,700000,9000
2025-04-04,H社,google,【DSP】リターゲ,2596,465,18,0,700000,9000
2025-04-04,H社,google,【動画】月替わり,1576,291,15,0,700000,9000
2025-04-04,H社,yahoo,【検索】ブランド,834,101,3,0,200000,9000
2025-04-04,H社,yahoo,【検索】車種,1503,194,5,0,200000,9000
2025-04-04,H社,yahoo,【検索】未使用車,1640,192,5,0,200000,9000
2025-04-04,H社,yahoo,【DSP】リターゲ,794,85,2,0,200000,9000
2025-04-04,H社,meta,【Instagram】リマケ,2078,1367,14,0,180000,9000
2025-04-04,H社,meta,【Facebook】新規,1719,1040,12,0,180000,9000
2025-04-04,H社,meta,初売り企画,485,311,3,0,180000,9000
2025-04-04,H社,tiktok,UGC風業態訴求,972,806,5,0,60000,9000
2025-04-04,H社,tiktok,季節訴求,331,279,2,0,60000,9000
2025-04-05,A社,google,【PMAX】メイン,13485,2460,122,6,1200000,5000
2025-04-05,A社,google,【SEM】ブランド,6452,1164,43,1,1200000,5000
2025-04-05,A社,google,【SEM】車種,5911,987,41,1,1200000,5000
2025-04-05,A社,google,【DSP】リターゲ,4917,965,39,0,1200000,5000
2025-04-05,A社,google,【動画】月替わり,2786,516,25,0,1200000,5000
2025-04-05,A社,yahoo,【検索】ブランド,1890,209,5,0,400000,5000
2025-04-05,A社,yahoo,【検索】車種,4041,466,11,0,400000,5000
2025-04-05,A社,yahoo,【検索】未使用車,3063,376,10,0,400000,5000
2025-04-05,A社,yahoo,【DSP】リターゲ,1684,198,6,1,400000,5000
2025-04-05,A社,meta,【Instagram】リマケ,4449,2689,34,1,300000,5000
2025-04-05,A社,meta,【Facebook】新規,2615,1489,19,0,300000,5000
2025-04-05,A社,meta,初売り企画,907,498,5,1,300000,5000
2025-04-05,A社,tiktok,UGC風業態訴求,2165,1783,14,1,100000,5000
2025-04-05,A社,tiktok,季節訴求,690,621,5,0,100000,5000
2025-04-05,B社,google,【PMAX】メイン,6290,1093,49,2,800000,8000
2025-04-05,B社,google,【SEM】ブランド,2921,526,26,1,800000,8000
2025-04-05,B社,google,【SEM】車種,3714,662,24,1,800000,8000
2025-04-05,B社,google,【DSP】リターゲ,2509,480,23,0,800000,8000
2025-04-05,B社,google,【動画】月替わり,1597,278,10,0,800000,8000
2025-04-05,B社,yahoo,【検索】ブランド,1327,173,4,0,250000,8000
2025-04-05,B社,yahoo,【検索】車種,2186,276,9,0,250000,8000
2025-04-05,B社,yahoo,【検索】未使用車,1693,223,6,0,250000,8000
2025-04-05,B社,yahoo,【DSP】リターゲ,915,113,3,0,250000,8000
2025-04-05,B社,meta,【Instagram】リマケ,2660,1547,16,0,200000,8000
2025-04-05,B社,meta,【Facebook】新規,1636,987,12,0,200000,8000
2025-04-05,B社,meta,初売り企画,424,229,2,0,200000,8000
2025-04-05,B社,tiktok,UGC風業態訴求,1303,1213,9,0,80000,8000
2025-04-05,B社,tiktok,季節訴求,507,433,3,0,80000,8000
2025-04-05,C社,google,【PMAX】メイン,4165,815,39,1,600000,6000
2025-04-05,C社,google,【SEM】ブランド,2284,442,16,0,600000,6000
2025-04-05,C社,google,【SEM】車種,2069,337,15,1,600000,6000
2025-04-05,C社,google,【DSP】リターゲ,1597,272,10,0,600000,6000
2025-04-05,C社,google,【動画】月替わり,1019,183,7,0,600000,6000
2025-04-05,C社,yahoo,【検索】ブランド,772,96,2,0,180000,6000
2025-04-05,C社,yahoo,【検索】車種,1160,129,4,0,180000,6000
2025-04-05,C社,yahoo,【検索】未使用車,994,108,3,0,180000,6000
2025-04-05,C社,yahoo,【DSP】リターゲ,517,62,2,0,180000,6000
2025-04-05,C社,meta,【Instagram】リマケ,1830,1135,15,1,150000,6000
2025-04-05,C社,meta,【Facebook】新規,972,573,5,0,150000,6000
2025-04-05,C社,meta,初売り企画,283,178,2,0,150000,6000
2025-04-05,C社,tiktok,UGC風業態訴求,811,701,6,0,50000,6000
2025-04-05,C社,tiktok,季節訴求,275,250,2,0,50000,6000
2025-04-05,D社,google,【PMAX】メイン,19713,3288,132,10,1500000,4000
2025-04-05,D社,google,【SEM】ブランド,10136,1675,82,3,1500000,4000
2025-04-05,D社,google,【SEM】車種,9491,1767,82,2,1500000,4000
2025-04-05,D社,google,【DSP】リターゲ,7620,1387,61,1,1500000,4000
2025-04-05,D社,google,【動画】月替わり,4844,951,34,0,1500000,4000
2025-04-05,D社,yahoo,【検索】ブランド,3846,504,12,0,500000,4000
2025-04-05,D社,yahoo,【検索】車種,6136,692,24,1,500000,4000
2025-04-05,D社,yahoo,【検索】未使用車,5522,646,19,1,500000,4000
2025-04-05,D社,yahoo,【DSP】リターゲ,2548,281,10,1,500000,4000
2025-04-05,D社,meta,【Instagram】リマケ,7412,4749,66,2,400000,4000
2025-04-05,D社,meta,【Facebook】新規,4575,2697,33,1,400000,4000
2025-04-05,D社,meta,初売り企画,1246,694,7,1,400000,4000
2025-04-05,D社,tiktok,UGC風業態訴求,4324,3953,30,1,150000,4000
2025-04-05,D社,tiktok,季節訴求,1210,1062,9,0,150000,4000
2025-04-05,E社,google,【PMAX】メイン,2273,421,20,1,400000,10000
2025-04-05,E社,google,【SEM】ブランド,1123,201,7,0,400000,10000
2025-04-05,E社,google,【SEM】車種,1078,202,9,0,400000,10000
2025-04-05,E社,google,【DSP】リターゲ,727,118,6,0,400000,10000
2025-04-05,E社,google,【動画】月替わり,629,119,5,0,400000,10000
2025-04-05,E社,yahoo,【検索】ブランド,396,44,1,0,120000,10000
2025-04-05,E社,yahoo,【検索】車種,651,80,2,0,120000,10000
2025-04-05,E社,yahoo,【検索】未使用車,537,58,1,0,120000,10000
2025-04-05,E社,yahoo,【DSP】リターゲ,308,33,1,0,120000,10000
2025-04-05,E社,meta,【Instagram】リマケ,866,551,7,0,100000,10000
2025-04-05,E社,meta,【Facebook】新規,462,254,2,0,100000,10000
2025-04-05,E社,meta,初売り企画,136,81,1,0,100000,10000
2025-04-05,E社,tiktok,UGC風業態訴求,313,275,2,0,30000,10000
2025-04-05,E社,tiktok,季節訴求,114,113,0,0,30000,10000
2025-04-05,F社,google,【PMAX】メイン,9325,1795,85,3,900000,7000
2025-04-05,F社,google,【SEM】ブランド,4034,733,27,1,900000,7000
2025-04-05,F社,google,【SEM】車種,4193,754,33,0,900000,7000
2025-04-05,F社,google,【DSP】リターゲ,2861,517,19,0,900000,7000
2025-04-05,F社,google,【動画】月替わり,2582,500,22,0,900000,7000
2025-04-05,F社,yahoo,【検索】ブランド,1339,147,5,0,300000,7000
2025-04-05,F社,yahoo,【検索】車種,3062,353,12,0,300000,7000
2025-04-05,F社,yahoo,【検索】未使用車,2502,312,8,0,300000,7000
2025-04-05,F社,yahoo,【DSP】リターゲ,1280,150,5,0,300000,7000
2025-04-05,F社,meta,【Instagram】リマケ,3374,2127,21,0,250000,7000
2025-04-05,F社,meta,【Facebook】新規,2592,1625,19,0,250000,7000
2025-04-05,F社,meta,初売り企画,738,403,4,0,250000,7000
2025-04-05,F社,tiktok,UGC風業態訴求,1708,1488,13,1,80000,7000
2025-04-05,F社,tiktok,季節訴求,501,475,3,0,80000,7000
2025-04-05,G社,google,【PMAX】メイン,11656,2304,103,5,1100000,5500
2025-04-05,G社,google,【SEM】ブランド,6244,1159,43,1,1100000,5500
2025-04-05,G社,google,【SEM】車種,7171,1345,50,1,1100000,5500
2025-04-05,G社,google,【DSP】リターゲ,4939,856,32,0,1100000,5500
2025-04-05,G社,google,【動画】月替わり,3102,542,22,0,1100000,5500
2025-04-05,G社,yahoo,【検索】ブランド,1863,209,6,0,350000,5500
2025-04-05,G社,yahoo,【検索】車種,3505,386,12,1,350000,5500
2025-04-05,G社,yahoo,【検索】未使用車,3033,348,9,0,350000,5500
2025-04-05,G社,yahoo,【DSP】リターゲ,1796,218,5,0,350000,5500
2025-04-05,G社,meta,【Instagram】リマケ,4443,2473,27,0,280000,5500
2025-04-05,G社,meta,【Facebook】新規,2926,1602,18,0,280000,5500
2025-04-05,G社,meta,初売り企画,818,489,4,0,280000,5500
2025-04-05,G社,tiktok,UGC風業態訴求,2492,2129,17,0,120000,5500
2025-04-05,G社,tiktok,季節訴求,816,676,4,0,120000,5500
2025-04-05,H社,google,【PMAX】メイン,6403,1113,52,1,700000,9000
2025-04-05,H社,google,【SEM】ブランド,2926,564,30,1,700000,9000
2025-04-05,H社,google,【SEM】車種,2810,551,21,1,700000,9000
2025-04-05,H社,google,【DSP】リターゲ,1949,364,16,0,700000,9000
2025-04-05,H社,google,【動画】月替わり,1370,240,12,0,700000,9000
2025-04-05,H社,yahoo,【検索】ブランド,821,90,2,0,200000,9000
2025-04-05,H社,yahoo,【検索】車種,1507,197,5,0,200000,9000
2025-04-05,H社,yahoo,【検索】未使用車,1249,143,4,0,200000,9000
2025-04-05,H社,yahoo,【DSP】リターゲ,636,78,2,0,200000,9000
2025-04-05,H社,meta,【Instagram】リマケ,2200,1377,18,0,180000,9000
2025-04-05,H社,meta,【Facebook】新規,1166,768,9,0,180000,9000
2025-04-05,H社,meta,初売り企画,371,222,3,0,180000,9000
2025-04-05,H社,tiktok,UGC風業態訴求,1010,916,8,0,60000,9000
2025-04-05,H社,tiktok,季節訴求,356,322,2,0,60000,9000
2025-04-06,A社,google,【PMAX】メイン,11368,2156,103,4,1200000,5000
2025-04-06,A社,google,【SEM】ブランド,7043,1312,56,1,1200000,5000
2025-04-06,A社,google,【SEM】車種,7789,1382,50,1,1200000,5000
2025-04-06,A社,google,【DSP】リターゲ,4899,895,39,0,1200000,5000
2025-04-06,A社,google,【動画】月替わり,3696,677,30,0,1200000,5000
2025-04-06,A社,yahoo,【検索】ブランド,2172,235,5,0,400000,5000
2025-04-06,A社,yahoo,【検索】車種,4514,502,13,0,400000,5000
2025-04-06,A社,yahoo,【検索】未使用車,3117,372,11,0,400000,5000
2025-04-06,A社,yahoo,【DSP】リターゲ,1606,204,5,0,400000,5000
2025-04-06,A社,meta,【Instagram】リマケ,5191,3206,41,0,300000,5000
2025-04-06,A社,meta,【Facebook】新規,2689,1769,19,0,300000,5000
2025-04-06,A社,meta,初売り企画,771,431,5,0,300000,5000
2025-04-06,A社,tiktok,UGC風業態訴求,2429,2069,15,0,100000,5000
2025-04-06,A社,tiktok,季節訴求,742,658,4,0,100000,5000
2025-04-06,B社,google,【PMAX】メイン,7610,1286,60,2,800000,8000
2025-04-06,B社,google,【SEM】ブランド,3749,716,26,0,800000,8000
2025-04-06,B社,google,【SEM】車種,4305,726,30,0,800000,8000
2025-04-06,B社,google,【DSP】リターゲ,2733,505,23,1,800000,8000
2025-04-06,B社,google,【動画】月替わり,1987,346,17,0,800000,8000
2025-04-06,B社,yahoo,【検索】ブランド,1253,159,5,0,250000,8000
2025-04-06,B社,yahoo,【検索】車種,1885,208,5,0,250000,8000
2025-04-06,B社,yahoo,【検索】未使用車,1921,230,6,0,250000,8000
2025-04-06,B社,yahoo,【DSP】リターゲ,945,117,3,0,250000,8000
2025-04-06,B社,meta,【Instagram】リマケ,3062,1857,22,0,200000,8000
2025-04-06,B社,meta,【Facebook】新規,1511,873,10,0,200000,8000
2025-04-06,B社,meta,初売り企画,419,244,2,0,200000,8000
2025-04-06,B社,tiktok,UGC風業態訴求,1294,1237,11,0,80000,8000
2025-04-06,B社,tiktok,季節訴求,483,451,3,0,80000,8000
2025-04-06,C社,google,【PMAX】メイン,5151,925,34,1,600000,6000
2025-04-06,C社,google,【SEM】ブランド,2065,374,14,0,600000,6000
2025-04-06,C社,google,【SEM】車種,2639,500,22,1,600000,6000
2025-04-06,C社,google,【DSP】リターゲ,1889,330,16,0,600000,6000
2025-04-06,C社,google,【動画】月替わり,1311,238,12,0,600000,6000
2025-04-06,C社,yahoo,【検索】ブランド,650,83,2,0,180000,6000
2025-04-06,C社,yahoo,【検索】車種,1233,157,4,0,180000,6000
2025-04-06,C社,yahoo,【検索】未使用車,1199,136,4,0,180000,6000
2025-04-06,C社,yahoo,【DSP】リターゲ,576,64,1,0,180000,6000
2025-04-06,C社,meta,【Instagram】リマケ,1543,871,8,0,150000,6000
2025-04-06,C社,meta,【Facebook】新規,1028,589,7,0,150000,6000
2025-04-06,C社,meta,初売り企画,291,181,1,0,150000,6000
2025-04-06,C社,tiktok,UGC風業態訴求,715,689,6,0,50000,6000
2025-04-06,C社,tiktok,季節訴求,225,221,1,0,50000,6000
2025-04-06,D社,google,【PMAX】メイン,22837,4515,233,13,1500000,4000
2025-04-06,D社,google,【SEM】ブランド,10220,1960,97,3,1500000,4000
2025-04-06,D社,google,【SEM】車種,10644,1945,79,2,1500000,4000
2025-04-06,D社,google,【DSP】リターゲ,8327,1376,62,1,1500000,4000
2025-04-06,D社,google,【動画】月替わり,6038,1058,56,0,1500000,4000
2025-04-06,D社,yahoo,【検索】ブランド,3375,364,12,1,500000,4000
2025-04-06,D社,yahoo,【検索】車種,6536,762,18,0,500000,4000
2025-04-06,D社,yahoo,【検索】未使用車,4887,578,15,1,500000,4000
2025-04-06,D社,yahoo,【DSP】リターゲ,2732,332,9,0,500000,4000
2025-04-06,D社,meta,【Instagram】リマケ,7464,4641,45,1,400000,4000
2025-04-06,D社,meta,【Facebook】新規,4385,2780,32,0,400000,4000
2025-04-06,D社,meta,初売り企画,1263,812,9,0,400000,4000
2025-04-06,D社,tiktok,UGC風業態訴求,3404,3344,23,0,150000,4000
2025-04-06,D社,tiktok,季節訴求,1187,1100,7,0,150000,4000
2025-04-06,E社,google,【PMAX】メイン,2690,462,22,0,400000,10000
2025-04-06,E社,google,【SEM】ブランド,1014,178,7,0,400000,10000
2025-04-06,E社,google,【SEM】車種,1153,213,10,0,400000,10000
2025-04-06,E社,google,【DSP】リターゲ,805,150,5,0,400000,10000
2025-04-06,E社,google,【動画】月替わり,686,135,5,0,400000,10000
2025-04-06,E社,yahoo,【検索】ブランド,334,36,1,0,120000,10000
2025-04-06,E社,yahoo,【検索】車種,733,81,2,0,120000,10000
2025-04-06,E社,yahoo,【検索】未使用車,502,66,1,0,120000,10000
2025-04-06,E社,yahoo,【DSP】リターゲ,277,34,1,0,120000,10000
2025-04-06,E社,meta,【Instagram】リマケ,771,454,5,0,100000,10000
2025-04-06,E社,meta,【Facebook】新規,607,334,3,0,100000,10000
2025-04-06,E社,meta,初売り企画,168,102,1,0,100000,10000
2025-04-06,E社,tiktok,UGC風業態訴求,401,347,2,0,30000,10000
2025-04-06,E社,tiktok,季節訴求,103,93,0,0,30000,10000
2025-04-06,F社,google,【PMAX】メイン,9550,1814,87,3,900000,7000
2025-04-06,F社,google,【SEM】ブランド,4406,794,39,1,900000,7000
2025-04-06,F社,google,【SEM】車種,4219,819,43,1,900000,7000
2025-04-06,F社,google,【DSP】リターゲ,3505,634,33,0,900000,7000
2025-04-06,F社,google,【動画】月替わり,2752,458,23,0,900000,7000
2025-04-06,F社,yahoo,【検索】ブランド,1656,193,6,0,300000,7000
2025-04-06,F社,yahoo,【検索】車種,2429,266,7,0,300000,7000
2025-04-06,F社,yahoo,【検索】未使用車,2114,268,8,0,300000,7000
2025-04-06,F社,yahoo,【DSP】リターゲ,1291,141,4,1,300000,7000
2025-04-06,F社,meta,【Instagram】リマケ,3849,2206,24,0,250000,7000
2025-04-06,F社,meta,【Facebook】新規,2375,1340,18,1,250000,7000
2025-04-06,F社,meta,初売り企画,684,401,5,0,250000,7000
2025-04-06,F社,tiktok,UGC風業態訴求,1786,1665,11,0,80000,7000
2025-04-06,F社,tiktok,季節訴求,578,556,3,0,80000,7000
2025-04-06,G社,google,【PMAX】メイン,11468,2037,89,4,1100000,5500
